1	0.015	-90	0.02919376887767351	1	2.6160838597801215	0.01828769716079613	0.01828769716079613
2	0.015	-90	0.021077138259769042	1	5.018901860158681	0.01828769716079613	0.03657539432159226
3	0.015	-90	0.01774325365260171	1	7.082155693515469	0.01828769716079613	0.05486309148238838
4	0.015	-90	0.01604070586606224	1	8.665328704724205	0.01828769716079613	0.07315078864318451
5	0.015	-90	0.015192005013805875	1	9.66054887818135	0.01828769716079613	0.09143848580398065
6	0.015	-90	0.014931932160042037	1	9.999999448181931	0.01828769716079613	0.10972618296477678
7	0.015	-89.9	0.014924467649605703	1.001	10	0.018296587207627942	0.1280227701724047
8	0.014999472113026371	-89.8	0.014917007289716082	1.002	10	0.01829500911024109	0.1463177792826458
9	0.014998456528598561	-89.7	0.014909550673932704	1.003	10	0.01829314724329233	0.16461092652593814
10	0.014996993424144343	-89.6	0.014902215378376655	1.004	10	0.018291026200388607	0.18290195272632676
