0.972745, 0.000000, 0.000000
0.972735, 0.000000, 0.213293
0.972591, 0.000000, 0.426587
0.972321, 0.000000, 0.639880
0.971951, 0.000000, 0.853173
0.971527, 0.000000, 1.066467
0.971106, 0.000000, 1.279760
0.970749, 0.000000, 1.493053
0.970514, 0.000000, 1.706347
0.970424, 0.000000, 1.919640
0.970499, 0.000000, 2.132933
0.970788, 0.000000, 2.346227
0.971274, 0.000000, 2.559520
0.971907, 0.000000, 2.772813
0.972608, 0.000000, 2.986107
0.973279, 0.000000, 3.199400
0.973816, 0.000000, 3.412693
0.974126, 0.000000, 3.625986
0.974136, 0.000000, 3.839280
0.973822, 0.000000, 4.052573
0.973202, 0.000000, 4.265866
0.972340, 0.000000, 4.479160
0.971341, 0.000000, 4.692453
0.970336, 0.000000, 4.905746
0.969468, 0.000000, 5.119040
0.968868, 0.000000, 5.332333
0.968638, 0.000000, 5.545626
0.968835, 0.000000, 5.758920
0.969459, 0.000000, 5.972213
0.970451, 0.000000, 6.185506
0.971694, 0.000000, 6.398800
0.973032, 0.000000, 6.612093
0.974284, 0.000000, 6.825386
0.975271, 0.000000, 7.038680
0.975840, 0.000000, 7.251973
0.975893, 0.000000, 7.465266
0.975395, 0.000000, 7.678560
0.974385, 0.000000, 7.891853
0.972977, 0.000000, 8.105146
0.971347, 0.000000, 8.318440
0.969710, 0.000000, 8.531733
0.968287, 0.000000, 8.745026
0.967283, 0.000000, 8.958320
0.966851, 0.000000, 9.171613
0.967076, 0.000000, 9.384906
0.967954, 0.000000, 9.598199
0.969396, 0.000000, 9.811493
0.971230, 0.000000, 10.024786
0.973224, 0.000000, 10.238079
0.975114, 0.000000, 10.451373
0.976637, 0.000000, 10.664666
0.977571, 0.000000, 10.877959
0.977761, 0.000000, 11.091253
0.977156, 0.000000, 11.304546
0.975812, 0.000000, 11.517839
0.973890, 0.000000, 11.731133
0.971632, 0.000000, 11.944426
0.969334, 0.000000, 12.157719
0.967303, 0.000000, 12.371013
0.965817, 0.000000, 12.584306
0.965094, 0.000000, 12.797599
0.965248, 0.000000, 13.010893
0.966289, 0.000000, 13.224186
0.968103, 0.000000, 13.437479
0.970475, 0.000000, 13.650773
0.973102, 0.000000, 13.864066
0.975640, 0.000000, 14.077359
0.977741, 0.000000, 14.290653
0.979106, 0.000000, 14.503946
0.979529, 0.000000, 14.717239
0.978928, 0.000000, 14.930533
0.977353, 0.000000, 15.143826
0.974995, 0.000000, 15.357119
0.972153, 0.000000, 15.570413
0.969200, 0.000000, 15.783706
0.966528, 0.000000, 15.996999
0.964498, 0.000000, 16.210292
0.963393, 0.000000, 16.423586
0.963383, 0.000000, 16.636879
0.964492, 0.000000, 16.850172
0.966605, 0.000000, 17.063466
0.969466, 0.000000, 17.276759
0.972715, 0.000000, 17.490052
0.975927, 0.000000, 17.703346
0.978667, 0.000000, 17.916639
0.980553, 0.000000, 18.129932
0.981304, 0.000000, 18.343226
0.980800, 0.000000, 18.556519
0.979076, 0.000000, 18.769812
0.976344, 0.000000, 18.983106
0.972955, 0.000000, 19.196399
0.969353, 0.000000, 19.409692
0.966015, 0.000000, 19.622986
0.963388, 0.000000, 19.836279
0.961827, 0.000000, 20.049572
0.961547, 0.000000, 20.262866
0.962603, 0.000000, 20.476159
0.964918, 0.000000, 20.689452
0.968223, 0.000000, 20.902746
0.972110, 0.000000, 21.116039
0.976077, 0.000000, 21.329332
0.979592, 0.000000, 21.542626
0.982165, 0.000000, 21.755919
0.983416, 0.000000, 21.969212
0.983215, 0.000000, 22.182506
0.981483, 0.000000, 22.395799
0.978380, 0.000000, 22.609092
0.974282, 0.000000, 22.822385
0.969715, 0.000000, 23.035679
0.965281, 0.000000, 23.248972
0.961580, 0.000000, 23.462265
0.959126, 0.000000, 23.675559
0.958276, 0.000000, 23.888852
0.959156, 0.000000, 24.102145
0.961778, 0.000000, 24.315439
0.965875, 0.000000, 24.528732
0.970971, 0.000000, 24.742025
0.976426, 0.000000, 24.955319
0.981516, 0.000000, 25.168612
0.985525, 0.000000, 25.381905
0.987847, 0.000000, 25.595199
0.988091, 0.000000, 25.808492
0.986139, 0.000000, 26.021785
0.982196, 0.000000, 26.235079
0.976737, 0.000000, 26.448372
0.970466, 0.000000, 26.661665
0.964204, 0.000000, 26.874959
0.958780, 0.000000, 27.088252
0.954930, 0.000000, 27.301545
0.953197, 0.000000, 27.514839
0.953874, 0.000000, 27.728132
0.956946, 0.000000, 27.941425
0.962098, 0.000000, 28.154719
0.968734, 0.000000, 28.368012
0.976032, 0.000000, 28.581305
0.983041, 0.000000, 28.794598
0.988798, 0.000000, 29.007892
0.992459, 0.000000, 29.221185
0.993455, 0.000000, 29.434478
0.991562, 0.000000, 29.647772
0.986978, 0.000000, 29.861065
0.980272, 0.000000, 30.074358
0.972318, 0.000000, 30.287652
0.964160, 0.000000, 30.500945
0.956865, 0.000000, 30.714238
0.951395, 0.000000, 30.927532
0.948487, 0.000000, 31.140825
0.948553, 0.000000, 31.354118
0.951668, 0.000000, 31.567412
0.957526, 0.000000, 31.780705
0.965470, 0.000000, 31.993998
0.974531, 0.000000, 32.207292
0.983552, 0.000000, 32.420585
0.991314, 0.000000, 32.633878
0.996706, 0.000000, 32.847172
0.998903, 0.000000, 33.060465
0.997699, 0.000000, 33.273758
0.992958, 0.000000, 33.487052
0.985237, 0.000000, 33.700345
0.975514, 0.000000, 33.913638
0.965063, 0.000000, 34.126932
0.955250, 0.000000, 34.340225
0.947363, 0.000000, 34.553518
0.942459, 0.000000, 34.766812
0.941193, 0.000000, 34.980105
0.943778, 0.000000, 35.193398
0.950183, 0.000000, 35.406691
0.959772, 0.000000, 35.619985
